Filer,Chamber,Ticker,Filing_Date,Horizon,Entry_Price,Exit_Date,Alpha_BPS
,HOUSE,SHLS,2024-01-07,20,13.99,2024-01-29,-444.0
,HOUSE,SHLS,2024-01-07,60,13.99,2024-03-08,-1475.0
,HOUSE,BNTX,2024-01-07,5,111.88,2024-01-16,-1107.0
,HOUSE,BNTX,2024-01-07,20,111.88,2024-01-29,-1790.0
,HOUSE,BNTX,2024-01-07,60,111.88,2024-03-08,-2624.0
,HOUSE,COCO,2024-01-07,5,24.82,2024-01-16,331.0
,HOUSE,COCO,2024-01-07,20,24.82,2024-01-29,-2035.0
,HOUSE,COCO,2024-01-07,60,24.82,2024-03-08,-681.0
,HOUSE,ALGM,2024-01-07,5,27.29,2024-01-16,-490.0
,HOUSE,ALGM,2024-01-07,20,27.29,2024-01-29,-318.0
,HOUSE,ALGM,2024-01-07,60,27.29,2024-03-08,643.0
,HOUSE,ORCL,2024-01-07,5,102.11,2024-01-16,214.0
,HOUSE,ORCL,2024-01-07,20,102.11,2024-01-29,559.0
,HOUSE,ORCL,2024-01-07,60,102.11,2024-03-08,0.0
,HOUSE,CELH,2024-01-07,5,58.15,2024-01-16,306.0
,HOUSE,CELH,2024-01-07,20,58.15,2024-01-29,-1395.0
,HOUSE,CELH,2024-01-07,60,58.15,2024-03-08,4504.0
,HOUSE,LZAGY,2024-01-07,5,40.67,2024-01-16,375.0
,HOUSE,LZAGY,2024-01-07,20,40.67,2024-01-29,1906.0
,HOUSE,LZAGY,2024-01-07,60,40.67,2024-03-08,2008.0
,HOUSE,CRM,2024-01-07,5,257.74,2024-01-16,311.0
,HOUSE,CRM,2024-01-07,20,257.74,2024-01-29,683.0
,HOUSE,CRM,2024-01-07,60,257.74,2024-03-08,920.0
,HOUSE,PTEN,2024-01-07,5,9.68,2024-01-16,-472.0
,HOUSE,PTEN,2024-01-07,20,9.68,2024-01-29,-56.0
,HOUSE,PTEN,2024-01-07,60,9.68,2024-03-08,702.0
,HOUSE,HELE,2024-01-07,5,121.16,2024-01-16,-317.0
,HOUSE,HELE,2024-01-07,20,121.16,2024-01-29,-380.0
,HOUSE,HELE,2024-01-07,60,121.16,2024-03-08,-518.0
,HOUSE,SBGSY,2024-01-07,5,37.08,2024-01-16,-48.0
,HOUSE,SBGSY,2024-01-07,20,37.08,2024-01-29,1.0
,HOUSE,SBGSY,2024-01-07,60,37.08,2024-03-08,1275.0
,HOUSE,HSHCY,2024-01-07,5,10.25,2024-01-16,-87.0
,HOUSE,HSHCY,2024-01-07,20,10.25,2024-01-29,44.0
,HOUSE,HSHCY,2024-01-07,60,10.25,2024-03-08,350.0
,HOUSE,SONY,2024-01-07,5,18.3,2024-01-16,616.0
,HOUSE,SONY,2024-01-07,20,18.3,2024-01-29,170.0
,HOUSE,SONY,2024-01-07,60,18.3,2024-03-08,-1343.0
,HOUSE,MNST,2024-01-07,5,57.96,2024-01-16,29.0
,HOUSE,MNST,2024-01-07,20,57.96,2024-01-29,-760.0
,HOUSE,MNST,2024-01-07,60,57.96,2024-03-08,-571.0
,HOUSE,GTLS,2024-01-07,5,133.25,2024-01-16,-450.0
,HOUSE,GTLS,2024-01-07,20,133.25,2024-01-29,-1381.0
,HOUSE,GTLS,2024-01-07,60,133.25,2024-03-08,-18.0
,HOUSE,LOW,2024-01-07,5,207.97,2024-01-16,144.0
,HOUSE,LOW,2024-01-07,20,207.97,2024-01-29,-546.0
,HOUSE,LOW,2024-01-07,60,207.97,2024-03-08,416.0
,HOUSE,BAP,2024-01-07,5,137.29,2024-01-16,149.0
,HOUSE,BAP,2024-01-07,20,137.29,2024-01-29,-192.0
,HOUSE,BAP,2024-01-07,60,137.29,2024-03-08,1081.0
,HOUSE,DBSDY,2024-01-07,5,82.43,2024-01-16,-299.0
,HOUSE,DBSDY,2024-01-07,20,82.43,2024-01-29,-730.0
,HOUSE,DBSDY,2024-01-07,60,82.43,2024-03-08,-573.0
,HOUSE,ALNY,2024-01-07,5,196.83,2024-01-16,-481.0
,HOUSE,ALNY,2024-01-07,20,196.83,2024-01-29,-1157.0
,HOUSE,ALNY,2024-01-07,60,196.83,2024-03-08,-3170.0
,HOUSE,TPH,2024-01-07,5,34.74,2024-01-16,-156.0
,HOUSE,TPH,2024-01-07,20,34.74,2024-01-29,-215.0
,HOUSE,TPH,2024-01-07,60,34.74,2024-03-08,-822.0
,HOUSE,NOC,2024-01-07,5,459.42,2024-01-16,48.0
,HOUSE,NOC,2024-01-07,20,459.42,2024-01-29,-1128.0
,HOUSE,NOC,2024-01-07,60,459.42,2024-03-08,-1074.0
,HOUSE,LOPE,2024-01-07,5,123.91,2024-01-16,153.0
,HOUSE,LOPE,2024-01-07,20,123.91,2024-01-29,118.0
,HOUSE,LOPE,2024-01-07,60,123.91,2024-03-08,-64.0
,HOUSE,EW,2024-01-07,5,75.67,2024-01-16,-228.0
,HOUSE,EW,2024-01-07,20,75.67,2024-01-29,-496.0
,HOUSE,EW,2024-01-07,60,75.67,2024-03-08,1394.0
,HOUSE,OCFC,2024-01-07,5,15.65,2024-01-16,-524.0
,HOUSE,OCFC,2024-01-07,20,15.65,2024-01-29,189.0
,HOUSE,OCFC,2024-01-07,60,15.65,2024-03-08,-1865.0
,HOUSE,HLI,2024-01-07,5,113.56,2024-01-16,22.0
,HOUSE,HLI,2024-01-07,20,113.56,2024-01-29,184.0
,HOUSE,HLI,2024-01-07,60,113.56,2024-03-08,-76.0
,HOUSE,MA,2024-01-07,5,417.19,2024-01-16,144.0
,HOUSE,MA,2024-01-07,20,417.19,2024-01-29,89.0
,HOUSE,MA,2024-01-07,60,417.19,2024-03-08,338.0
,HOUSE,FANUY,2024-01-07,5,14.08,2024-01-16,486.0
,HOUSE,FANUY,2024-01-07,20,14.08,2024-01-29,-233.0
,HOUSE,FANUY,2024-01-07,60,14.08,2024-03-08,-421.0
,HOUSE,INTA,2024-01-07,5,36.9,2024-01-16,1632.0
,HOUSE,INTA,2024-01-07,20,36.9,2024-01-29,1797.0
,HOUSE,INTA,2024-01-07,60,36.9,2024-03-08,-1147.0
,HOUSE,SSDOY,2024-01-07,5,29.24,2024-01-16,-338.0
,HOUSE,SSDOY,2024-01-07,20,29.24,2024-01-29,-784.0
,HOUSE,SSDOY,2024-01-07,60,29.24,2024-03-08,-1563.0
,HOUSE,XNGSY,2024-01-07,5,27.08,2024-01-16,-252.0
,HOUSE,XNGSY,2024-01-07,20,27.08,2024-01-29,23.0
,HOUSE,XNGSY,2024-01-07,60,27.08,2024-03-08,113.0
,HOUSE,GOOG,2024-01-07,5,139.48,2024-01-16,245.0
,HOUSE,GOOG,2024-01-07,20,139.48,2024-01-29,667.0
,HOUSE,GOOG,2024-01-07,60,139.48,2024-03-08,-1083.0
,HOUSE,AMD,2024-02-15,5,173.87,2024-02-21,-504.0
,HOUSE,AMD,2024-02-15,20,173.87,2024-03-07,1851.0
,HOUSE,AMD,2024-02-15,60,173.87,2024-04-16,-710.0
,HOUSE,PNGAY,2024-02-15,5,8.0,2024-02-21,405.0
,HOUSE,PNGAY,2024-02-15,20,8.0,2024-03-07,-306.0
,HOUSE,PNGAY,2024-02-15,60,8.0,2024-04-16,-1548.0
,HOUSE,PYCR,2024-02-15,5,22.49,PENDING,
,HOUSE,PYCR,2024-02-15,20,22.49,PENDING,
,HOUSE,PYCR,2024-02-15,60,22.49,PENDING,
,HOUSE,ON,2024-02-15,5,78.64,2024-02-21,-83.0
,HOUSE,ON,2024-02-15,20,78.64,2024-03-07,243.0
,HOUSE,ON,2024-02-15,60,78.64,2024-04-16,-1881.0
,HOUSE,SCHW,2024-02-15,5,62.73,2024-02-21,4.0
,HOUSE,SCHW,2024-02-15,20,62.73,2024-03-07,282.0
,HOUSE,SCHW,2024-02-15,60,62.73,2024-04-16,1234.0
,HOUSE,SHLS,2024-02-15,5,16.4,2024-02-21,-771.0
,HOUSE,SHLS,2024-02-15,20,16.4,2024-03-07,-2379.0
,HOUSE,SHLS,2024-02-15,60,16.4,2024-04-16,-5020.0
,HOUSE,LRCX,2024-02-15,5,90.84,2024-02-21,-214.0
,HOUSE,LRCX,2024-02-15,20,90.84,2024-03-07,433.0
,HOUSE,LRCX,2024-02-15,60,90.84,2024-04-16,312.0
,HOUSE,APD,2024-02-15,5,215.23,2024-02-21,101.0
,HOUSE,APD,2024-02-15,20,215.23,2024-03-07,501.0
,HOUSE,APD,2024-02-15,60,215.23,2024-04-16,1.0
,HOUSE,ALGM,2024-02-15,5,31.15,2024-02-21,13.0
,HOUSE,ALGM,2024-02-15,20,31.15,2024-03-07,-261.0
,HOUSE,ALGM,2024-02-15,60,31.15,2024-04-16,-1444.0
,HOUSE,TSM,2024-02-15,5,123.26,2024-02-21,-60.0
,HOUSE,TSM,2024-02-15,20,123.26,2024-03-07,1470.0
,HOUSE,TSM,2024-02-15,60,123.26,2024-04-16,967.0
,HOUSE,TSLA,2024-02-15,5,199.95,2024-02-21,-213.0
,HOUSE,TSLA,2024-02-15,20,199.95,2024-03-07,-1371.0
,HOUSE,TSLA,2024-02-15,60,199.95,2024-04-16,-2254.0
,HOUSE,PTEN,2024-02-15,5,11.08,2024-02-21,-343.0
,HOUSE,PTEN,2024-02-15,20,11.08,2024-03-07,-203.0
,HOUSE,PTEN,2024-02-15,60,11.08,2024-04-16,-651.0
,HOUSE,HELE,2024-02-15,5,122.07,2024-02-21,211.0
,HOUSE,HELE,2024-02-15,20,122.07,2024-03-07,-305.0
,HOUSE,HELE,2024-02-15,60,122.07,2024-04-16,-2062.0
,HOUSE,AGIO,2024-02-15,5,26.51,2024-02-21,155.0
,HOUSE,AGIO,2024-02-15,20,26.51,2024-03-07,1526.0
,HOUSE,AGIO,2024-02-15,60,26.51,2024-04-16,752.0
,HOUSE,MSFT,2024-02-15,5,398.86,2024-02-21,0.0
,HOUSE,MSFT,2024-02-15,20,398.86,2024-03-07,-180.0
,HOUSE,MSFT,2024-02-15,60,398.86,2024-04-16,148.0
,HOUSE,ISRG,2024-02-15,5,378.63,2024-02-21,88.0
,HOUSE,ISRG,2024-02-15,20,378.63,2024-03-07,64.0
,HOUSE,ISRG,2024-02-15,60,378.63,2024-04-16,-113.0
,HOUSE,HSHCY,2024-02-15,5,11.34,2024-02-21,37.0
,HOUSE,HSHCY,2024-02-15,20,11.34,2024-03-07,-257.0
,HOUSE,HSHCY,2024-02-15,60,11.34,2024-04-16,351.0
,HOUSE,LAD,2024-02-15,5,287.66,2024-02-21,-309.0
,HOUSE,LAD,2024-02-15,20,287.66,2024-03-07,-309.0
,HOUSE,LAD,2024-02-15,60,287.66,2024-04-16,-1175.0
,HOUSE,GTLS,2024-02-15,5,132.12,2024-02-21,-435.0
,HOUSE,GTLS,2024-02-15,20,132.12,2024-03-07,639.0
,HOUSE,GTLS,2024-02-15,60,132.12,2024-04-16,1102.0
,HOUSE,LOW,2024-02-15,5,218.36,2024-02-21,87.0
,HOUSE,LOW,2024-02-15,20,218.36,2024-03-07,349.0
,HOUSE,LOW,2024-02-15,60,218.36,2024-04-16,-45.0
,HOUSE,NCLTY,2024-02-15,5,14.84,2024-02-21,-307.0
,HOUSE,NCLTY,2024-02-15,20,14.84,2024-03-07,334.0
,HOUSE,NCLTY,2024-02-15,60,14.84,2024-04-16,-492.0
,HOUSE,BAP,2024-02-15,5,157.67,2024-02-21,-66.0
,HOUSE,BAP,2024-02-15,20,157.67,2024-03-07,-11.0
,HOUSE,BAP,2024-02-15,60,157.67,2024-04-16,-732.0
,HOUSE,NOW,2024-02-15,5,153.0,2024-02-21,-176.0
,HOUSE,NOW,2024-02-15,20,153.0,2024-03-07,-266.0
,HOUSE,NOW,2024-02-15,60,153.0,2024-04-16,-376.0
,HOUSE,ALNY,2024-02-15,5,147.0,2024-02-21,572.0
,HOUSE,ALNY,2024-02-15,20,147.0,2024-03-07,-111.0
,HOUSE,ALNY,2024-02-15,60,147.0,2024-04-16,-130.0
,HOUSE,ABG,2024-02-15,5,216.89,2024-02-21,-327.0
,HOUSE,ABG,2024-02-15,20,216.89,2024-03-07,-617.0
,HOUSE,ABG,2024-02-15,60,216.89,2024-04-16,-134.0
,HOUSE,APH,2024-02-15,5,51.92,2024-02-21,-3.0
,HOUSE,APH,2024-02-15,20,51.92,2024-03-07,246.0
,HOUSE,APH,2024-02-15,60,51.92,2024-04-16,577.0
,HOUSE,TPH,2024-02-15,5,34.77,2024-02-21,258.0
,HOUSE,TPH,2024-02-15,20,34.77,2024-03-07,-294.0
,HOUSE,TPH,2024-02-15,60,34.77,2024-04-16,-51.0
,HOUSE,AAPL,2024-02-15,5,180.67,2024-02-21,46.0
,HOUSE,AAPL,2024-02-15,20,180.67,2024-03-07,-1036.0
,HOUSE,AAPL,2024-02-15,60,180.67,2024-04-16,-821.0
,HOUSE,LOPE,2024-02-15,5,130.07,2024-02-21,-46.0
,HOUSE,LOPE,2024-02-15,20,130.07,2024-03-07,7.0
,HOUSE,LOPE,2024-02-15,60,130.07,2024-04-16,-58.0
,HOUSE,OCFC,2024-02-15,5,14.34,2024-02-21,-271.0
,HOUSE,OCFC,2024-02-15,20,14.34,2024-03-07,-420.0
,HOUSE,OCFC,2024-02-15,60,14.34,2024-04-16,-893.0
,HOUSE,SPXC,2024-02-15,5,110.37,2024-02-21,-21.0
,HOUSE,SPXC,2024-02-15,20,110.37,2024-03-07,261.0
,HOUSE,SPXC,2024-02-15,60,110.37,2024-04-16,647.0
,HOUSE,CHRD,2024-02-15,5,145.5,2024-02-21,305.0
,HOUSE,CHRD,2024-02-15,20,145.5,2024-03-07,-151.0
,HOUSE,CHRD,2024-02-15,60,145.5,2024-04-16,1362.0
,HOUSE,SSDOY,2024-02-15,5,26.84,2024-02-21,292.0
,HOUSE,SSDOY,2024-02-15,20,26.84,2024-03-07,84.0
,HOUSE,SSDOY,2024-02-15,60,26.84,2024-04-16,-391.0
,HOUSE,XNGSY,2024-02-15,5,27.11,2024-02-21,658.0
,HOUSE,XNGSY,2024-02-15,20,27.11,2024-03-07,418.0
,HOUSE,XNGSY,2024-02-15,60,27.11,2024-04-16,738.0
,HOUSE,MEDP,2024-02-15,5,391.64,2024-02-21,-89.0
,HOUSE,MEDP,2024-02-15,20,391.64,2024-03-07,153.0
,HOUSE,MEDP,2024-02-15,60,391.64,2024-04-16,-280.0
,HOUSE,META,2024-03-07,5,502.97,2024-03-13,-288.0
,HOUSE,META,2024-03-07,20,502.97,2024-03-28,-656.0
,HOUSE,META,2024-03-07,60,502.97,2024-05-07,-882.0
,HOUSE,AMD,2024-03-07,5,207.39,2024-03-13,-690.0
,HOUSE,AMD,2024-03-07,20,207.39,2024-03-28,-1550.0
,HOUSE,AMD,2024-03-07,60,207.39,2024-05-07,-2690.0
,HOUSE,BKNG,2024-03-07,5,3438.36,2024-03-13,-42.0
,HOUSE,BKNG,2024-03-07,20,3438.36,2024-03-28,154.0
,HOUSE,BKNG,2024-03-07,60,3438.36,2024-05-07,206.0
,HOUSE,TTD,2024-03-07,5,81.59,2024-03-13,-258.0
,HOUSE,TTD,2024-03-07,20,81.59,2024-03-28,460.0
,HOUSE,TTD,2024-03-07,60,81.59,2024-05-07,849.0
,HOUSE,CTSH,2024-03-07,5,74.64,2024-03-13,-50.0
,HOUSE,CTSH,2024-03-07,20,74.64,2024-03-28,-706.0
,HOUSE,CTSH,2024-03-07,60,74.64,2024-05-07,-1323.0
,HOUSE,NVDA,2024-03-07,5,87.48,2024-03-13,300.0
,HOUSE,NVDA,2024-03-07,20,87.48,2024-03-28,69.0
,HOUSE,NVDA,2024-03-07,60,87.48,2024-05-07,208.0
,HOUSE,MRNA,2024-03-07,5,103.03,2024-03-13,254.0
,HOUSE,MRNA,2024-03-07,20,103.03,2024-03-28,89.0
,HOUSE,MRNA,2024-03-07,60,103.03,2024-05-07,1613.0
,HOUSE,SCHW,2024-03-07,5,65.43,2024-03-13,-89.0
,HOUSE,SCHW,2024-03-07,20,65.43,2024-03-28,516.0
,HOUSE,SCHW,2024-03-07,60,65.43,2024-05-07,1108.0
,HOUSE,LRLCY,2024-03-07,5,94.46,2024-03-13,100.0
,HOUSE,LRLCY,2024-03-07,20,94.46,2024-03-28,-548.0
,HOUSE,LRLCY,2024-03-07,60,94.46,2024-05-07,-198.0
,HOUSE,REGN,2024-03-07,5,963.49,2024-03-13,-117.0
,HOUSE,REGN,2024-03-07,20,963.49,2024-03-28,-318.0
,HOUSE,REGN,2024-03-07,60,963.49,2024-05-07,-125.0
,HOUSE,MSCI,2024-03-07,5,537.72,2024-03-13,26.0
,HOUSE,MSCI,2024-03-07,20,537.72,2024-03-28,-91.0
,HOUSE,MSCI,2024-03-07,60,537.72,2024-05-07,-1589.0
,HOUSE,NFLX,2024-03-07,5,60.48,2024-03-13,-6.0
,HOUSE,NFLX,2024-03-07,20,60.48,2024-03-28,-212.0
,HOUSE,NFLX,2024-03-07,60,60.48,2024-05-07,-117.0
,HOUSE,TSM,2024-03-07,5,142.41,2024-03-13,-372.0
,HOUSE,TSM,2024-03-07,20,142.41,2024-03-28,-920.0
,HOUSE,TSM,2024-03-07,60,142.41,2024-05-07,-457.0
,HOUSE,DE,2024-03-07,5,363.57,2024-03-13,43.0
,HOUSE,DE,2024-03-07,20,363.57,2024-03-28,766.0
,HOUSE,DE,2024-03-07,60,363.57,2024-05-07,744.0
,HOUSE,MSFT,2024-03-07,5,400.99,2024-03-13,135.0
,HOUSE,MSFT,2024-03-07,20,400.99,2024-03-28,103.0
,HOUSE,MSFT,2024-03-07,60,400.99,2024-05-07,-60.0
,HOUSE,TEX,2024-03-07,5,57.17,2024-03-13,-195.0
,HOUSE,TEX,2024-03-07,20,57.17,2024-03-28,741.0
,HOUSE,TEX,2024-03-07,60,57.17,2024-05-07,190.0
,HOUSE,DBSDY,2024-03-07,5,84.15,2024-03-13,-7.0
,HOUSE,DBSDY,2024-03-07,20,84.15,2024-03-28,269.0
,HOUSE,DBSDY,2024-03-07,60,84.15,2024-05-07,1568.0
,HOUSE,KKR,2024-03-07,5,97.65,2024-03-13,-152.0
,HOUSE,KKR,2024-03-07,20,97.65,2024-03-28,-57.0
,HOUSE,KKR,2024-03-07,60,97.65,2024-05-07,-47.0
,HOUSE,FCX,2024-03-07,5,38.8,2024-03-13,810.0
,HOUSE,FCX,2024-03-07,20,38.8,2024-03-28,1545.0
,HOUSE,FCX,2024-03-07,60,38.8,2024-05-07,2796.0
,HOUSE,MS,2024-03-07,5,82.04,2024-03-13,182.0
,HOUSE,MS,2024-03-07,20,82.04,2024-03-28,564.0
,HOUSE,MS,2024-03-07,60,82.04,2024-05-07,969.0
,HOUSE,LNG,2024-03-07,5,151.96,2024-03-13,38.0
,HOUSE,LNG,2024-03-07,20,151.96,2024-03-28,154.0
,HOUSE,LNG,2024-03-07,60,151.96,2024-05-07,-49.0
,HOUSE,LLY,2024-03-07,5,751.65,2024-03-13,-139.0
,HOUSE,LLY,2024-03-07,20,751.65,2024-03-28,-45.0
,HOUSE,LLY,2024-03-07,60,751.65,2024-05-07,67.0
,HOUSE,MDB,2024-03-07,5,383.42,2024-03-13,-359.0
,HOUSE,MDB,2024-03-07,20,383.42,2024-03-28,-899.0
,HOUSE,MDB,2024-03-07,60,383.42,2024-05-07,-870.0
,HOUSE,FSLR,2024-03-07,5,161.35,2024-03-13,-288.0
,HOUSE,FSLR,2024-03-07,20,161.35,2024-03-28,208.0
,HOUSE,FSLR,2024-03-07,60,161.35,2024-05-07,1927.0
,HOUSE,EXAS,2024-03-07,5,60.04,2024-03-13,90.0
,HOUSE,EXAS,2024-03-07,20,60.04,2024-03-28,1248.0
,HOUSE,EXAS,2024-03-07,60,60.04,2024-05-07,90.0
,HOUSE,CHRD,2024-03-07,5,146.56,2024-03-13,61.0
,HOUSE,CHRD,2024-03-07,20,146.56,2024-03-28,773.0
,HOUSE,CHRD,2024-03-07,60,146.56,2024-05-07,916.0
,HOUSE,PANW,2024-03-07,5,140.1,2024-03-13,270.0
,HOUSE,PANW,2024-03-07,20,140.1,2024-03-28,-113.0
,HOUSE,PANW,2024-03-07,60,140.1,2024-05-07,766.0
,HOUSE,AMD,2024-04-07,5,169.9,2024-04-15,-288.0
,HOUSE,AMD,2024-04-07,20,169.9,2024-04-29,-403.0
,HOUSE,AMD,2024-04-07,60,169.9,2024-06-07,-414.0
,HOUSE,DHI,2024-04-07,5,153.51,2024-04-15,-214.0
,HOUSE,DHI,2024-04-07,20,153.51,2024-04-29,-520.0
,HOUSE,DHI,2024-04-07,60,153.51,2024-06-07,-1329.0
,HOUSE,TDG,2024-04-07,5,1092.96,2024-04-15,65.0
,HOUSE,TDG,2024-04-07,20,1092.96,2024-04-29,373.0
,HOUSE,TDG,2024-04-07,60,1092.96,2024-06-07,327.0
,HOUSE,CBZ,2024-04-07,5,77.2,2024-04-15,-74.0
,HOUSE,CBZ,2024-04-07,20,77.2,2024-04-29,-510.0
,HOUSE,CBZ,2024-04-07,60,77.2,2024-06-07,-736.0
,HOUSE,ADBE,2024-04-07,5,484.28,2024-04-15,-17.0
,HOUSE,ADBE,2024-04-07,20,484.28,2024-04-29,-64.0
,HOUSE,ADBE,2024-04-07,60,484.28,2024-06-07,-684.0
,HOUSE,ADC,2024-04-07,5,52.81,2024-04-15,21.0
,HOUSE,ADC,2024-04-07,20,52.81,2024-04-29,321.0
,HOUSE,ADC,2024-04-07,60,52.81,2024-06-07,498.0
,HOUSE,SHLS,2024-04-07,5,10.27,2024-04-15,-1234.0
,HOUSE,SHLS,2024-04-07,20,10.27,2024-04-29,-1332.0
,HOUSE,SHLS,2024-04-07,60,10.27,2024-06-07,-3663.0
,HOUSE,BNTX,2024-04-07,5,89.31,2024-04-15,116.0
,HOUSE,BNTX,2024-04-07,20,89.31,2024-04-29,14.0
,HOUSE,BNTX,2024-04-07,60,89.31,2024-06-07,940.0
,HOUSE,MAR,2024-04-07,5,250.27,2024-04-15,28.0
,HOUSE,MAR,2024-04-07,20,250.27,2024-04-29,-390.0
,HOUSE,MAR,2024-04-07,60,250.27,2024-06-07,-1196.0
,HOUSE,TSM,2024-04-07,5,139.49,2024-04-15,89.0
,HOUSE,TSM,2024-04-07,20,139.49,2024-04-29,-133.0
,HOUSE,TSM,2024-04-07,60,139.49,2024-06-07,1217.0
,HOUSE,CRM,2024-04-07,5,298.5,2024-04-15,-680.0
,HOUSE,CRM,2024-04-07,20,298.5,2024-04-29,-694.0
,HOUSE,CRM,2024-04-07,60,298.5,2024-06-07,-2279.0
,HOUSE,MELI,2024-04-07,5,1488.58,2024-04-15,-213.0
,HOUSE,MELI,2024-04-07,20,1488.58,2024-04-29,-170.0
,HOUSE,MELI,2024-04-07,60,1488.58,2024-06-07,454.0
,HOUSE,FOXF,2024-04-07,5,45.81,2024-04-15,-517.0
,HOUSE,FOXF,2024-04-07,20,45.81,2024-04-29,-1053.0
,HOUSE,FOXF,2024-04-07,60,45.81,2024-06-07,-561.0
,HOUSE,PWP,2024-04-07,5,15.21,2024-04-15,-32.0
,HOUSE,PWP,2024-04-07,20,15.21,2024-04-29,-83.0
,HOUSE,PWP,2024-04-07,60,15.21,2024-06-07,-977.0
,HOUSE,HSHCY,2024-04-07,5,11.95,2024-04-15,159.0
,HOUSE,HSHCY,2024-04-07,20,11.95,2024-04-29,907.0
,HOUSE,HSHCY,2024-04-07,60,11.95,2024-06-07,1324.0
,HOUSE,XNGSY,2024-04-07,5,29.02,2024-04-15,745.0
,HOUSE,XNGSY,2024-04-07,20,29.02,2024-04-29,1171.0
,HOUSE,XNGSY,2024-04-07,60,29.02,2024-06-07,1348.0
,HOUSE,SNPS,2024-04-07,5,576.36,2024-04-15,-287.0
,HOUSE,SNPS,2024-04-07,20,576.36,2024-04-29,-381.0
,HOUSE,SNPS,2024-04-07,60,576.36,2024-06-07,-379.0
,HOUSE,AAPL,2024-04-07,5,166.93,2024-04-15,526.0
,HOUSE,AAPL,2024-04-07,20,166.93,2024-04-29,466.0
,HOUSE,AAPL,2024-04-07,60,166.93,2024-06-07,1409.0
,HOUSE,ETN,2024-04-07,5,319.63,2024-04-15,-48.0
,HOUSE,ETN,2024-04-07,20,319.63,2024-04-29,188.0
,HOUSE,ETN,2024-04-07,60,319.63,2024-06-07,-603.0
,HOUSE,DASTY,2024-04-07,5,43.05,2024-04-15,-281.0
,HOUSE,DASTY,2024-04-07,20,43.05,2024-04-29,-614.0
,HOUSE,DASTY,2024-04-07,60,43.05,2024-06-07,-1023.0
,HOUSE,OCFC,2024-04-07,5,14.31,2024-04-15,-374.0
,HOUSE,OCFC,2024-04-07,20,14.31,2024-04-29,-291.0
,HOUSE,OCFC,2024-04-07,60,14.31,2024-06-07,-1008.0
,HOUSE,HCA,2024-04-07,5,323.72,2024-04-15,110.0
,HOUSE,HCA,2024-04-07,20,323.72,2024-04-29,-339.0
,HOUSE,HCA,2024-04-07,60,323.72,2024-06-07,-7.0
,HOUSE,INTA,2024-04-07,5,32.07,2024-04-15,-33.0
,HOUSE,INTA,2024-04-07,20,32.07,2024-04-29,104.0
,HOUSE,INTA,2024-04-07,60,32.07,2024-06-07,540.0
,HOUSE,BHP,2024-04-07,5,56.9,2024-04-15,169.0
,HOUSE,BHP,2024-04-07,20,56.9,2024-04-29,-315.0
,HOUSE,BHP,2024-04-07,60,56.9,2024-06-07,-546.0
,HOUSE,SSDOY,2024-04-07,5,26.71,2024-04-15,-254.0
,HOUSE,SSDOY,2024-04-07,20,26.71,2024-04-29,244.0
,HOUSE,SSDOY,2024-04-07,60,26.71,2024-06-07,1882.0
,HOUSE,DAVA,2024-04-07,5,34.05,2024-04-15,-738.0
,HOUSE,DAVA,2024-04-07,20,34.05,2024-04-29,-1037.0
,HOUSE,DAVA,2024-04-07,60,34.05,2024-06-07,-2588.0
,HOUSE,TSLA,2024-04-07,5,172.98,2024-04-15,-389.0
,HOUSE,TSLA,2024-04-07,20,172.98,2024-04-29,1385.0
,HOUSE,TSLA,2024-04-07,60,172.98,2024-06-07,-34.0
,HOUSE,NSRGY,2024-05-15,5,102.18,2024-05-21,-126.0
,HOUSE,NSRGY,2024-05-15,20,102.18,2024-06-05,260.0
,HOUSE,NSRGY,2024-05-15,60,102.18,2024-07-15,-818.0
,HOUSE,SHOP,2024-05-15,5,57.81,2024-05-21,-187.0
,HOUSE,SHOP,2024-05-15,20,57.81,2024-06-05,481.0
,HOUSE,SHOP,2024-05-15,60,57.81,2024-07-15,451.0
,HOUSE,CTSH,2024-05-15,5,68.38,2024-05-21,-227.0
,HOUSE,CTSH,2024-05-15,20,68.38,2024-06-05,-757.0
,HOUSE,CTSH,2024-05-15,60,68.38,2024-07-15,-312.0
,HOUSE,VRT,2024-05-15,5,97.07,2024-05-21,138.0
,HOUSE,VRT,2024-05-15,20,97.07,2024-06-05,-134.0
,HOUSE,VRT,2024-05-15,60,97.07,2024-07-15,-1619.0
,HOUSE,HLMN,2024-05-15,5,9.53,2024-05-21,-134.0
,HOUSE,HLMN,2024-05-15,20,9.53,2024-06-05,-595.0
,HOUSE,HLMN,2024-05-15,60,9.53,2024-07-15,-865.0
,HOUSE,ADBE,2024-05-15,5,482.88,2024-05-21,-71.0
,HOUSE,ADBE,2024-05-15,20,482.88,2024-06-05,-673.0
,HOUSE,ADBE,2024-05-15,60,482.88,2024-07-15,1059.0
,HOUSE,ADC,2024-05-15,5,56.03,2024-05-21,14.0
,HOUSE,ADC,2024-05-15,20,56.03,2024-06-05,133.0
,HOUSE,ADC,2024-05-15,60,56.03,2024-07-15,255.0
,HOUSE,SHLS,2024-05-15,5,6.84,2024-05-21,-108.0
,HOUSE,SHLS,2024-05-15,20,6.84,2024-06-05,442.0
,HOUSE,SHLS,2024-05-15,60,6.84,2024-07-15,-713.0
