ticker,filer,filing_datetime,impulse,doc_id
ASML,HON.,2024-04-24 00:00:00+00:00,0,20024811
AMAT,HON.,2024-04-24 00:00:00+00:00,0,20024811
AAPL,HON.,2024-04-24 00:00:00+00:00,0,20024811
LULU,HON.,2024-05-07 00:00:00+00:00,0,20025000
HXL,HON.,2024-05-07 00:00:00+00:00,0,20025000
JPM,HON.,2024-05-07 00:00:00+00:00,0,20025000
COP,HON.,2024-05-07 00:00:00+00:00,0,20025000
AES,HON.,2024-08-12 00:00:00+00:00,-1,20025635
TECK,HON.,2024-08-12 00:00:00+00:00,-1,20025635
CRM,HON.,2024-08-12 00:00:00+00:00,-1,20025635
COP,HON.,2024-08-12 00:00:00+00:00,-1,20025635
ACI,HON.,2024-08-12 00:00:00+00:00,-1,20025635
CPNG,HON.,2024-08-12 00:00:00+00:00,-1,20025635
LRCX,HON.,2024-09-20 00:00:00+00:00,0,20025792
SPG,HON.,2024-09-20 00:00:00+00:00,0,20025792
ARMK,HON.,2024-10-11 00:00:00+00:00,0,20025938
AES,HON.,2024-10-11 00:00:00+00:00,0,20025938
MRK,HON.,2024-10-11 00:00:00+00:00,0,20025938
GD,HON.,2024-10-11 00:00:00+00:00,0,20025938
ASML,HON.,2024-11-29 00:00:00+00:00,-1,20026125
CRM,HON.,2024-11-29 00:00:00+00:00,-1,20026125
AMZN,HON.,2024-12-12 00:00:00+00:00,0,20026313
REGN,HON.,2024-12-12 00:00:00+00:00,0,20026313
AMAT,HON.,2024-12-12 00:00:00+00:00,0,20026313
CHD,HON.,2024-12-12 00:00:00+00:00,0,20026313
HD,HON.,2024-09-02 00:00:00+00:00,0,20025719
CTSH,HON.,2024-09-02 00:00:00+00:00,0,20025719
NVDA,HON.,2024-09-02 00:00:00+00:00,0,20025719
BAC,HON.,2024-09-02 00:00:00+00:00,0,20025719
AMAT,HON.,2024-09-02 00:00:00+00:00,0,20025719
ACN,HON.,2024-09-02 00:00:00+00:00,0,20025719
CCI,HON.,2024-09-02 00:00:00+00:00,0,20025719
GOOGL,HON.,2024-09-02 00:00:00+00:00,0,20025719
AXP,HON.,2024-09-02 00:00:00+00:00,0,20025719
MSFT,HON.,2024-09-02 00:00:00+00:00,0,20025719
IBM,HON.,2024-09-02 00:00:00+00:00,0,20025719
ITW,HON.,2024-09-02 00:00:00+00:00,0,20025719
TMO,HON.,2024-09-02 00:00:00+00:00,0,20025719
ADI,HON.,2024-09-02 00:00:00+00:00,0,20025719
HUM,HON.,2024-09-02 00:00:00+00:00,0,20025719
ABBV,HON.,2024-09-02 00:00:00+00:00,0,20025719
PPG,HON.,2024-09-02 00:00:00+00:00,0,20025719
NVO,HON.,2024-09-02 00:00:00+00:00,0,20025719
UPS,HON.,2024-09-02 00:00:00+00:00,0,20025719
MS,HON.,2024-09-02 00:00:00+00:00,0,20025719
KO,HON.,2024-09-02 00:00:00+00:00,0,20025719
TXN,HON.,2024-09-02 00:00:00+00:00,0,20025719
WFC,HON.,2024-09-02 00:00:00+00:00,0,20025719
ELV,HON.,2024-09-02 00:00:00+00:00,0,20025719
JNJ,HON.,2024-09-02 00:00:00+00:00,0,20025719
BDX,HON.,2024-09-02 00:00:00+00:00,0,20025719
ABT,HON.,2024-09-02 00:00:00+00:00,0,20025719
AVTR,HON.,2024-09-02 00:00:00+00:00,0,20025719
WAB,HON.,2024-09-02 00:00:00+00:00,0,20025719
TT,HON.,2024-09-02 00:00:00+00:00,0,20025719
BMY,HON.,2024-09-02 00:00:00+00:00,0,20025719
CME,HON.,2024-09-02 00:00:00+00:00,0,20025719
MCD,HON.,2024-09-02 00:00:00+00:00,0,20025719
CMI,HON.,2024-09-02 00:00:00+00:00,0,20025719
EA,HON.,2024-09-02 00:00:00+00:00,0,20025719
RGA,HON.,2024-09-02 00:00:00+00:00,0,20025719
AXTA,HON.,2024-09-02 00:00:00+00:00,0,20025719
UNP,HON.,2024-09-02 00:00:00+00:00,0,20025719
LMT,HON.,2024-09-02 00:00:00+00:00,0,20025719
PNC,HON.,2024-09-02 00:00:00+00:00,0,20025719
CVX,HON.,2024-09-02 00:00:00+00:00,0,20025719
NOC,HON.,2024-09-02 00:00:00+00:00,0,20025719
AAPL,HON.,2024-09-02 00:00:00+00:00,0,20025719
DLTR,HON.,2024-09-02 00:00:00+00:00,0,20025719
DG,HON.,2024-09-02 00:00:00+00:00,0,20025719
SKX,HON.,2024-09-02 00:00:00+00:00,0,20025719
AMD,HON.,2024-09-02 00:00:00+00:00,0,20025719
DEO,HON.,2024-09-02 00:00:00+00:00,0,20025719
FTV,HON.,2024-09-02 00:00:00+00:00,0,20025719
CAT,HON.,2024-09-02 00:00:00+00:00,0,20025719
APD,HON.,2024-09-02 00:00:00+00:00,0,20025719
THC,HON.,2024-09-02 00:00:00+00:00,0,20025719
LRCX,HON.,2024-09-02 00:00:00+00:00,0,20025719
WMT,HON.,2024-09-02 00:00:00+00:00,0,20025719
CIEN,HON.,2024-09-02 00:00:00+00:00,0,20025719
SONY,HON.,2024-09-02 00:00:00+00:00,0,20025719
JPM,HON.,2024-09-02 00:00:00+00:00,0,20025719
HON,HON.,2024-09-02 00:00:00+00:00,0,20025719
AEP,HON.,2024-09-02 00:00:00+00:00,0,20025719
LH,HON.,2024-09-02 00:00:00+00:00,0,20025719
SNY,HON.,2024-09-02 00:00:00+00:00,0,20025719
SHEL,HON.,2024-09-02 00:00:00+00:00,0,20025719
CSCO,HON.,2024-09-02 00:00:00+00:00,0,20025719
ROST,HON.,2024-09-02 00:00:00+00:00,0,20025719
LPLA,HON.,2024-09-02 00:00:00+00:00,0,20025719
ALLE,HON.,2024-09-02 00:00:00+00:00,0,20025719
MDLZ,HON.,2024-09-02 00:00:00+00:00,0,20025719
MCHP,HON.,2024-09-02 00:00:00+00:00,0,20025719
VLO,HON.,2024-09-02 00:00:00+00:00,0,20025719
ZBRA,HON.,2024-09-02 00:00:00+00:00,0,20025719
ETN,HON.,2024-09-02 00:00:00+00:00,0,20025719
MRVL,HON.,2024-09-02 00:00:00+00:00,0,20025719
VOYA,HON.,2024-09-02 00:00:00+00:00,0,20025719
VEEV,HON.,2024-09-02 00:00:00+00:00,0,20025719
LVS,HON.,2024-09-02 00:00:00+00:00,0,20025719
MRK,HON.,2024-09-02 00:00:00+00:00,0,20025719
WM,HON.,2024-09-02 00:00:00+00:00,0,20025719
CB,HON.,2024-09-02 00:00:00+00:00,0,20025719
CTVA,HON.,2024-09-02 00:00:00+00:00,0,20025719
META,HON.,2024-09-02 00:00:00+00:00,0,20025719
LIN,HON.,2024-09-02 00:00:00+00:00,0,20025719
ADP,HON.,2024-09-02 00:00:00+00:00,0,20025719
EOG,HON.,2024-09-02 00:00:00+00:00,0,20025719
AMZN,HON.,2024-09-02 00:00:00+00:00,0,20025719
COP,HON.,2024-09-02 00:00:00+00:00,0,20025719
PEP,HON.,2024-09-02 00:00:00+00:00,0,20025719
AVGO,HON.,2024-09-02 00:00:00+00:00,0,20025719
ICLR,HON.,2024-09-02 00:00:00+00:00,0,20025719
UL,HON.,2024-09-02 00:00:00+00:00,0,20025719
APTV,HON.,2024-09-02 00:00:00+00:00,0,20025719
ETR,HON.,2024-09-02 00:00:00+00:00,0,20025719
PM,HON.,2024-09-02 00:00:00+00:00,0,20025719
FOXA,HON.,2024-09-02 00:00:00+00:00,0,20025719
TKO,HON.,2024-09-02 00:00:00+00:00,0,20025719
VZ,HON.,2024-09-02 00:00:00+00:00,0,20025719
MNST,HON.,2024-09-02 00:00:00+00:00,0,20025719
MMC,HON.,2024-09-02 00:00:00+00:00,0,20025719
SO,HON.,2024-09-02 00:00:00+00:00,0,20025719
KLAC,HON.,2024-09-02 00:00:00+00:00,0,20025719
BLK,HON.,2024-09-02 00:00:00+00:00,0,20025719
BP,HON.,2024-09-02 00:00:00+00:00,0,20025719
OTIS,HON.,2024-09-02 00:00:00+00:00,0,20025719
XOM,HON.,2024-09-02 00:00:00+00:00,0,20025719
CMCSA,HON.,2024-09-02 00:00:00+00:00,0,20025719
CAH,HON.,2024-09-02 00:00:00+00:00,0,20025719
UNH,HON.,2024-09-02 00:00:00+00:00,0,20025719
PGR,HON.,2024-09-02 00:00:00+00:00,0,20025719
ICE,HON.,2024-09-02 00:00:00+00:00,0,20025719
PG,HON.,2024-09-02 00:00:00+00:00,0,20025719
MU,HON.,2024-09-02 00:00:00+00:00,0,20025719
MDT,HON.,2024-09-02 00:00:00+00:00,0,20025719
DFS,HON.,2024-09-02 00:00:00+00:00,0,20025719
GOOG,HON.,2024-09-02 00:00:00+00:00,0,20025719
PH,HON.,2024-09-02 00:00:00+00:00,0,20025719
HD,HON.,2024-09-06 00:00:00+00:00,0,20025799
CTSH,HON.,2024-09-06 00:00:00+00:00,0,20025799
NVDA,HON.,2024-09-06 00:00:00+00:00,0,20025799
NEE,HON.,2024-09-06 00:00:00+00:00,0,20025799
BAC,HON.,2024-09-06 00:00:00+00:00,0,20025799
AMAT,HON.,2024-09-06 00:00:00+00:00,0,20025799
ACN,HON.,2024-09-06 00:00:00+00:00,0,20025799
CCI,HON.,2024-09-06 00:00:00+00:00,0,20025799
GOOGL,HON.,2024-09-06 00:00:00+00:00,0,20025799
AVY,HON.,2024-09-06 00:00:00+00:00,0,20025799
MSFT,HON.,2024-09-06 00:00:00+00:00,0,20025799
IBM,HON.,2024-09-06 00:00:00+00:00,0,20025799
EBAY,HON.,2024-09-06 00:00:00+00:00,0,20025799
ITW,HON.,2024-09-06 00:00:00+00:00,0,20025799
TMO,HON.,2024-09-06 00:00:00+00:00,0,20025799
ADI,HON.,2024-09-06 00:00:00+00:00,0,20025799
HUM,HON.,2024-09-06 00:00:00+00:00,0,20025799
ABBV,HON.,2024-09-06 00:00:00+00:00,0,20025799
PPG,HON.,2024-09-06 00:00:00+00:00,0,20025799
DIS,HON.,2024-09-06 00:00:00+00:00,0,20025799
NVO,HON.,2024-09-06 00:00:00+00:00,0,20025799
UPS,HON.,2024-09-06 00:00:00+00:00,0,20025799
MS,HON.,2024-09-06 00:00:00+00:00,0,20025799
KO,HON.,2024-09-06 00:00:00+00:00,0,20025799
PEG,HON.,2024-09-06 00:00:00+00:00,0,20025799
TXN,HON.,2024-09-06 00:00:00+00:00,0,20025799
WEC,HON.,2024-09-06 00:00:00+00:00,0,20025799
WFC,HON.,2024-09-06 00:00:00+00:00,0,20025799
ELV,HON.,2024-09-06 00:00:00+00:00,0,20025799
JNJ,HON.,2024-09-06 00:00:00+00:00,0,20025799
BDX,HON.,2024-09-06 00:00:00+00:00,0,20025799
GIS,HON.,2024-09-06 00:00:00+00:00,0,20025799
ABT,HON.,2024-09-06 00:00:00+00:00,0,20025799
AVTR,HON.,2024-09-06 00:00:00+00:00,0,20025799
PKG,HON.,2024-09-06 00:00:00+00:00,0,20025799
AVB,HON.,2024-09-06 00:00:00+00:00,0,20025799
BK,HON.,2024-09-06 00:00:00+00:00,0,20025799
TT,HON.,2024-09-06 00:00:00+00:00,0,20025799
WAB,HON.,2024-09-06 00:00:00+00:00,0,20025799
GPC,HON.,2024-09-06 00:00:00+00:00,0,20025799
CME,HON.,2024-09-06 00:00:00+00:00,0,20025799
MCD,HON.,2024-09-06 00:00:00+00:00,0,20025799
CMI,HON.,2024-09-06 00:00:00+00:00,0,20025799
EA,HON.,2024-09-06 00:00:00+00:00,0,20025799
RGA,HON.,2024-09-06 00:00:00+00:00,0,20025799
FNF,HON.,2024-09-06 00:00:00+00:00,0,20025799
UNP,HON.,2024-09-06 00:00:00+00:00,0,20025799
DNB,HON.,2024-09-06 00:00:00+00:00,0,20025799
LMT,HON.,2024-09-06 00:00:00+00:00,0,20025799
PNC,HON.,2024-09-06 00:00:00+00:00,0,20025799
CVX,HON.,2024-09-06 00:00:00+00:00,0,20025799
NOC,HON.,2024-09-06 00:00:00+00:00,0,20025799
AAPL,HON.,2024-09-06 00:00:00+00:00,0,20025799
DLTR,HON.,2024-09-06 00:00:00+00:00,0,20025799
SKX,HON.,2024-09-06 00:00:00+00:00,0,20025799
AMD,HON.,2024-09-06 00:00:00+00:00,0,20025799
DEO,HON.,2024-09-06 00:00:00+00:00,0,20025799
FTV,HON.,2024-09-06 00:00:00+00:00,0,20025799
APD,HON.,2024-09-06 00:00:00+00:00,0,20025799
THC,HON.,2024-09-06 00:00:00+00:00,0,20025799
LRCX,HON.,2024-09-06 00:00:00+00:00,0,20025799
WMT,HON.,2024-09-06 00:00:00+00:00,0,20025799
CIEN,HON.,2024-09-06 00:00:00+00:00,0,20025799
CDW,HON.,2024-09-06 00:00:00+00:00,0,20025799
SONY,HON.,2024-09-06 00:00:00+00:00,0,20025799
JPM,HON.,2024-09-06 00:00:00+00:00,0,20025799
HON,HON.,2024-09-06 00:00:00+00:00,0,20025799
AEP,HON.,2024-09-06 00:00:00+00:00,0,20025799
SNY,HON.,2024-09-06 00:00:00+00:00,0,20025799
SHEL,HON.,2024-09-06 00:00:00+00:00,0,20025799
CSCO,HON.,2024-09-06 00:00:00+00:00,0,20025799
ROST,HON.,2024-09-06 00:00:00+00:00,0,20025799
MDLZ,HON.,2024-09-06 00:00:00+00:00,0,20025799
MCHP,HON.,2024-09-06 00:00:00+00:00,0,20025799
VLO,HON.,2024-09-06 00:00:00+00:00,0,20025799
ZBRA,HON.,2024-09-06 00:00:00+00:00,0,20025799
MRVL,HON.,2024-09-06 00:00:00+00:00,0,20025799
UBER,HON.,2024-09-06 00:00:00+00:00,0,20025799
MRK,HON.,2024-09-06 00:00:00+00:00,0,20025799
RTX,HON.,2024-09-06 00:00:00+00:00,0,20025799
AEE,HON.,2024-09-06 00:00:00+00:00,0,20025799
WM,HON.,2024-09-06 00:00:00+00:00,0,20025799
CB,HON.,2024-09-06 00:00:00+00:00,0,20025799
CTVA,HON.,2024-09-06 00:00:00+00:00,0,20025799
META,HON.,2024-09-06 00:00:00+00:00,0,20025799
LIN,HON.,2024-09-06 00:00:00+00:00,0,20025799
ADP,HON.,2024-09-06 00:00:00+00:00,0,20025799
EOG,HON.,2024-09-06 00:00:00+00:00,0,20025799
TJX,HON.,2024-09-06 00:00:00+00:00,0,20025799
AMZN,HON.,2024-09-06 00:00:00+00:00,0,20025799
COP,HON.,2024-09-06 00:00:00+00:00,0,20025799
PEP,HON.,2024-09-06 00:00:00+00:00,0,20025799
BAH,HON.,2024-09-06 00:00:00+00:00,0,20025799
AVGO,HON.,2024-09-06 00:00:00+00:00,0,20025799
ICLR,HON.,2024-09-06 00:00:00+00:00,0,20025799
PLD,HON.,2024-09-06 00:00:00+00:00,0,20025799
APTV,HON.,2024-09-06 00:00:00+00:00,0,20025799
ETR,HON.,2024-09-06 00:00:00+00:00,0,20025799
TKO,HON.,2024-09-06 00:00:00+00:00,0,20025799
MMC,HON.,2024-09-06 00:00:00+00:00,0,20025799
SO,HON.,2024-09-06 00:00:00+00:00,0,20025799
PSA,HON.,2024-09-06 00:00:00+00:00,0,20025799
KLAC,HON.,2024-09-06 00:00:00+00:00,0,20025799
BLK,HON.,2024-09-06 00:00:00+00:00,0,20025799
BP,HON.,2024-09-06 00:00:00+00:00,0,20025799
BX,HON.,2024-09-06 00:00:00+00:00,0,20025799
OTIS,HON.,2024-09-06 00:00:00+00:00,0,20025799
XOM,HON.,2024-09-06 00:00:00+00:00,0,20025799
CMCSA,HON.,2024-09-06 00:00:00+00:00,0,20025799
CAH,HON.,2024-09-06 00:00:00+00:00,0,20025799
UNH,HON.,2024-09-06 00:00:00+00:00,0,20025799
ICE,HON.,2024-09-06 00:00:00+00:00,0,20025799
PG,HON.,2024-09-06 00:00:00+00:00,0,20025799
MU,HON.,2024-09-06 00:00:00+00:00,0,20025799
MDT,HON.,2024-09-06 00:00:00+00:00,0,20025799
DFS,HON.,2024-09-06 00:00:00+00:00,0,20025799
GOOG,HON.,2024-09-06 00:00:00+00:00,0,20025799
PH,HON.,2024-09-06 00:00:00+00:00,0,20025799
GBDC,HON.,2024-08-06 00:00:00+00:00,0,20021523
IWF,HON.,2024-08-06 00:00:00+00:00,0,20021523
BLK,HON.,2024-08-06 00:00:00+00:00,0,20021523
XBI,HON.,2024-08-06 00:00:00+00:00,0,20021523
TRP,HON.,2024-08-06 00:00:00+00:00,0,20021523
BA,HON.,2024-08-06 00:00:00+00:00,0,20021523
VCSH,HON.,2024-08-06 00:00:00+00:00,0,20021523
ORCL,HON.,2024-01-26 00:00:00+00:00,0,20024309
BDX,HON.,2024-02-20 00:00:00+00:00,0,20024509
PRNDY,HON.,2024-02-20 00:00:00+00:00,0,20024509
NKE,HON.,2024-03-18 00:00:00+00:00,0,20024685
BERY,HON.,2024-03-18 00:00:00+00:00,0,20024685
NKE,HON.,2024-05-30 00:00:00+00:00,0,20025059
ILMN,HON.,2024-05-30 00:00:00+00:00,0,20025059
BDX,HON.,2024-06-18 00:00:00+00:00,0,20025291
AON,HON.,2024-06-18 00:00:00+00:00,0,20025291
FI,HON.,2024-06-18 00:00:00+00:00,0,20025291
NKE,HON.,2024-07-20 00:00:00+00:00,0,20025478
RGBM,HON.,2024-08-13 00:00:00+00:00,0,20025671
ABT,HON.,2024-08-19 00:00:00+00:00,0,20025681
FTV,HON.,2024-09-20 00:00:00+00:00,0,20025886
NKE,HON.,2024-10-15 00:00:00+00:00,0,20026021
AMTM,HON.,2024-10-15 00:00:00+00:00,0,20026021
LSXMA,HON.,2024-10-15 00:00:00+00:00,0,20026021
SIRI,HON.,2024-10-15 00:00:00+00:00,0,20026021
LSXMK,HON.,2024-10-15 00:00:00+00:00,0,20026021
FTV,HON.,2024-12-16 00:00:00+00:00,0,20026408
PDRDF,HON.,2024-12-16 00:00:00+00:00,0,20026408
SNRE,HON.,2024-12-16 00:00:00+00:00,0,20026408
LBTYK,HON.,2024-12-16 00:00:00+00:00,0,20026408
PANW,HON.,2024-02-05 00:00:00+00:00,0,20024445
BA,HON.,2024-03-12 00:00:00+00:00,0,20024668
URI,HON.,2024-03-12 00:00:00+00:00,0,20024668
TDG,HON.,2024-03-12 00:00:00+00:00,0,20024668
CVS,HON.,2024-05-22 00:00:00+00:00,0,20025119
ACN,HON.,2024-05-22 00:00:00+00:00,0,20025119
AZO,HON.,2024-05-22 00:00:00+00:00,0,20025119
LOW,HON.,2024-05-22 00:00:00+00:00,0,20025119
AMZN,HON.,2024-05-22 00:00:00+00:00,0,20025119
GOOGL,HON.,2024-05-22 00:00:00+00:00,0,20025119
MSFT,HON.,2024-05-22 00:00:00+00:00,0,20025119
ABNB,HON.,2024-05-22 00:00:00+00:00,0,20025119
NXPI,HON.,2024-09-24 00:00:00+00:00,0,20025891
CAT,HON.,2024-09-24 00:00:00+00:00,0,20025891
QCOM,HON.,2024-11-06 00:00:00+00:00,0,20026091
AMTM,HON.,2024-11-06 00:00:00+00:00,0,20026091
AMZN,HON.,2024-11-06 00:00:00+00:00,0,20026091
GOOGL,HON.,2024-11-06 00:00:00+00:00,0,20026091
MSFT,HON.,2024-11-06 00:00:00+00:00,0,20026091
META,HON.,2024-06-14 00:00:00+00:00,0,20025280
EW,HON.,2024-06-14 00:00:00+00:00,0,20025280
UNH,HON.,2024-06-14 00:00:00+00:00,0,20025280
USB,HON.,2024-06-14 00:00:00+00:00,0,20025280
CLF,HON.,2024-06-14 00:00:00+00:00,0,20025280
CVX,HON.,2024-06-14 00:00:00+00:00,0,20025280
VZ,HON.,2024-06-14 00:00:00+00:00,0,20025280
UNP,HON.,2024-12-12 00:00:00+00:00,0,20026380
INTC,HON.,2024-12-12 00:00:00+00:00,0,20026380
WNRP,HON.,2024-09-27 00:00:00+00:00,0,20025916
CRWD,HON.,2024-08-14 00:00:00+00:00,-1,20025622
LIN,HON.,2024-08-14 00:00:00+00:00,-1,20025622
AMZN,HON.,2024-08-14 00:00:00+00:00,-1,20025622
NVDA,HON.,2024-08-14 00:00:00+00:00,-1,20025622
NEE,HON.,2024-08-14 00:00:00+00:00,-1,20025622
ULTA,HON.,2024-08-14 00:00:00+00:00,-1,20025622
ADBE,HON.,2024-08-14 00:00:00+00:00,-1,20025622
TEL,HON.,2024-08-14 00:00:00+00:00,-1,20025622
FANG,HON.,2024-08-14 00:00:00+00:00,-1,20025622
REGN,HON.,2024-08-14 00:00:00+00:00,-1,20025622
VLTO,HON.,2024-08-14 00:00:00+00:00,-1,20025622
GOOGL,HON.,2024-08-14 00:00:00+00:00,-1,20025622
CRM,HON.,2024-08-14 00:00:00+00:00,-1,20025622
COST,HON.,2024-08-14 00:00:00+00:00,-1,20025622
MSFT,HON.,2024-08-14 00:00:00+00:00,-1,20025622
ISRG,HON.,2024-08-14 00:00:00+00:00,-1,20025622
HON,HON.,2024-08-14 00:00:00+00:00,-1,20025622
LHX,HON.,2024-08-14 00:00:00+00:00,-1,20025622
ADI,HON.,2024-08-14 00:00:00+00:00,-1,20025622
EL,HON.,2024-08-14 00:00:00+00:00,-1,20025622
URI,HON.,2024-08-14 00:00:00+00:00,-1,20025622
BLK,HON.,2024-08-14 00:00:00+00:00,-1,20025622
TRMB,HON.,2024-08-14 00:00:00+00:00,-1,20025622
COR,HON.,2024-08-14 00:00:00+00:00,-1,20025622
CDNS,HON.,2024-08-14 00:00:00+00:00,-1,20025622
XOM,HON.,2024-08-14 00:00:00+00:00,-1,20025622
AAPL,HON.,2024-08-14 00:00:00+00:00,-1,20025622
LNG,HON.,2024-08-14 00:00:00+00:00,-1,20025622
DG,HON.,2024-08-14 00:00:00+00:00,-1,20025622
LLY,HON.,2024-08-14 00:00:00+00:00,-1,20025622
UBER,HON.,2024-08-14 00:00:00+00:00,-1,20025622
RTX,HON.,2024-08-14 00:00:00+00:00,-1,20025622
HZNP,HON.,2024-08-14 00:00:00+00:00,-1,20025622
AMP,HON.,2024-08-14 00:00:00+00:00,-1,20025622
PH,HON.,2024-08-14 00:00:00+00:00,-1,20025622
ANET,HON.,2024-09-23 00:00:00+00:00,0,20025834
AMZN,HON.,2024-09-23 00:00:00+00:00,0,20025834
ADBE,HON.,2024-09-23 00:00:00+00:00,0,20025834
ULTA,HON.,2024-09-23 00:00:00+00:00,0,20025834
FANG,HON.,2024-10-14 00:00:00+00:00,0,20025946
NEE,HON.,2024-10-14 00:00:00+00:00,0,20025946
CRWD,HON.,2024-11-14 00:00:00+00:00,0,20026101
LIN,HON.,2024-11-14 00:00:00+00:00,0,20026101
LNG,HON.,2024-11-14 00:00:00+00:00,0,20026101
REGN,HON.,2024-11-14 00:00:00+00:00,0,20026101
AMZN,HON.,2024-11-14 00:00:00+00:00,0,20026101
NEE,HON.,2024-11-14 00:00:00+00:00,0,20026101
PFE,HON.,2024-11-14 00:00:00+00:00,0,20026101
XOM,HON.,2024-11-14 00:00:00+00:00,0,20026101
FANG,HON.,2024-11-14 00:00:00+00:00,0,20026101
PSX,HON.,2024-11-14 00:00:00+00:00,0,20026101
URI,HON.,2024-12-12 00:00:00+00:00,0,20026361
AMP,HON.,2024-12-12 00:00:00+00:00,0,20026361
LLY,HON.,2024-12-12 00:00:00+00:00,0,20026361
ZTS,HON.,2024-01-19 00:00:00+00:00,-1,20024339
HSY,HON.,2024-01-19 00:00:00+00:00,-1,20024339
CL,HON.,2024-01-19 00:00:00+00:00,-1,20024339
BMY,HON.,2024-01-19 00:00:00+00:00,-1,20024339
FDX,HON.,2024-04-10 00:00:00+00:00,0,20024842
UPS,HON.,2024-04-10 00:00:00+00:00,0,20024842
ODFL,HON.,2024-07-17 00:00:00+00:00,0,20025486
HIG,HON.,2024-07-17 00:00:00+00:00,0,20025486
WM,HON.,2024-07-17 00:00:00+00:00,0,20025486
GS,HON.,2024-07-17 00:00:00+00:00,0,20025486
FMAO,HON.,2024-02-14 00:00:00+00:00,0,20024505
FMAO,HON.,2024-04-20 00:00:00+00:00,0,20024901
FMAO,HON.,2024-06-09 00:00:00+00:00,0,20025238
FMAO,HON.,2024-07-21 00:00:00+00:00,0,20025507
FMAO,HON.,2024-11-07 00:00:00+00:00,0,20026165
JPM,HON.,2024-09-14 00:00:00+00:00,1,20025714
AAPL,HON.,2024-09-14 00:00:00+00:00,1,20025714
KTRA,HON.,2024-11-21 00:00:00+00:00,0,20026063
PFE,HON.,2024-11-21 00:00:00+00:00,0,20026063
GEV,HON.,2024-11-21 00:00:00+00:00,0,20026063
HURA,HON.,2024-11-21 00:00:00+00:00,0,20026063
AAPL,HON.,2024-11-21 00:00:00+00:00,0,20026063
BABA,HON.,2024-01-04 00:00:00+00:00,0,20024249
AAPL,HON.,2024-08-05 00:00:00+00:00,0,20025546
RNMBY,HON.,2024-05-24 00:00:00+00:00,0,20025096
VMW,HON.,2024-05-09 00:00:00+00:00,1,20025025
NVDA,HON.,2024-05-23 00:00:00+00:00,0,20025123
EL,HON.,2024-01-12 00:00:00+00:00,0,20024231
DIS,HON.,2024-01-12 00:00:00+00:00,0,20024231
PFE,HON.,2024-01-12 00:00:00+00:00,0,20024231
PYPL,HON.,2024-01-12 00:00:00+00:00,0,20024231
MDT,HON.,2024-01-12 00:00:00+00:00,0,20024231
CFG,HON.,2024-01-12 00:00:00+00:00,0,20024231
NKE,HON.,2024-02-06 00:00:00+00:00,-1,20024436
TJX,HON.,2024-02-06 00:00:00+00:00,-1,20024436
JNJ,HON.,2024-02-06 00:00:00+00:00,-1,20024436
GIS,HON.,2024-02-06 00:00:00+00:00,-1,20024436
CAT,HON.,2024-02-06 00:00:00+00:00,-1,20024436
ABT,HON.,2024-02-06 00:00:00+00:00,-1,20024436
PKG,HON.,2024-02-06 00:00:00+00:00,-1,20024436
CME,HON.,2024-02-06 00:00:00+00:00,-1,20024436
LRCX,HON.,2024-02-06 00:00:00+00:00,-1,20024436
ACN,HON.,2024-02-06 00:00:00+00:00,-1,20024436
MSCI,HON.,2024-02-06 00:00:00+00:00,-1,20024436
WMT,HON.,2024-02-06 00:00:00+00:00,-1,20024436
GOOGL,HON.,2024-02-06 00:00:00+00:00,-1,20024436
CRM,HON.,2024-02-06 00:00:00+00:00,-1,20024436
INTU,HON.,2024-02-06 00:00:00+00:00,-1,20024436
AON,HON.,2024-02-06 00:00:00+00:00,-1,20024436
COST,HON.,2024-02-06 00:00:00+00:00,-1,20024436
MSFT,HON.,2024-02-06 00:00:00+00:00,-1,20024436
SYY,HON.,2024-02-06 00:00:00+00:00,-1,20024436
JPM,HON.,2024-02-06 00:00:00+00:00,-1,20024436
ABBV,HON.,2024-02-06 00:00:00+00:00,-1,20024436
LMT,HON.,2024-02-06 00:00:00+00:00,-1,20024436
SBUX,HON.,2024-02-06 00:00:00+00:00,-1,20024436
AMGN,HON.,2024-02-06 00:00:00+00:00,-1,20024436
CFG,HON.,2024-02-06 00:00:00+00:00,-1,20024436
AAPL,HON.,2024-02-06 00:00:00+00:00,-1,20024436
QCOM,HON.,2024-02-06 00:00:00+00:00,-1,20024436
MA,HON.,2024-02-06 00:00:00+00:00,-1,20024436
MRK,HON.,2024-02-06 00:00:00+00:00,-1,20024436
PG,HON.,2024-02-06 00:00:00+00:00,-1,20024436
MU,HON.,2024-02-06 00:00:00+00:00,-1,20024436
CB,HON.,2024-02-06 00:00:00+00:00,-1,20024436
MDT,HON.,2024-02-06 00:00:00+00:00,-1,20024436
GOOG,HON.,2024-02-06 00:00:00+00:00,-1,20024436
WU,HON.,2024-07-06 00:00:00+00:00,0,20025373
NKE,HON.,2024-08-16 00:00:00+00:00,-1,20025679
HD,HON.,2024-08-16 00:00:00+00:00,-1,20025679
TJX,HON.,2024-08-16 00:00:00+00:00,-1,20025679
JNJ,HON.,2024-08-16 00:00:00+00:00,-1,20025679
CAT,HON.,2024-08-16 00:00:00+00:00,-1,20025679
NVDA,HON.,2024-08-16 00:00:00+00:00,-1,20025679
ABT,HON.,2024-08-16 00:00:00+00:00,-1,20025679
