ticker,score,filing_datetime,source_file
DELL,-0.8739093576895269,2026-01-13T18:44:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/7ab0d2fd-19ea-459d-a1d9-3701e2cc8e93.html
CRDO,-0.8739093576895269,2026-01-13T18:44:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/7ab0d2fd-19ea-459d-a1d9-3701e2cc8e93.html
COHR,-0.8739093576895269,2026-01-13T18:44:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/7ab0d2fd-19ea-459d-a1d9-3701e2cc8e93.html
AIT,-0.8739093576895269,2026-01-13T18:44:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/7ab0d2fd-19ea-459d-a1d9-3701e2cc8e93.html
LAZR,-0.8739093576895269,2026-01-13T15:21:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/a71d2e2b-337a-4d0f-bf2f-a4c9a0c1f6dc.html
SMCI,-0.8739093576895269,2026-01-13T09:38:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/d3daa40b-123d-4451-9974-02bf5a96d8da.html
KRE,-0.8739093576895269,2026-01-13T09:38:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/d3daa40b-123d-4451-9974-02bf5a96d8da.html
MSI,-0.8739093576895269,2026-01-13T09:38:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/d3daa40b-123d-4451-9974-02bf5a96d8da.html
SLV,-0.8739093576895269,2026-01-13T09:38:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/d3daa40b-123d-4451-9974-02bf5a96d8da.html
TBLL,-0.8739093576895269,2026-01-13T09:38:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/d3daa40b-123d-4451-9974-02bf5a96d8da.html
BSX,-0.8739093576895269,2026-01-13T09:38:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/d3daa40b-123d-4451-9974-02bf5a96d8da.html
PPLT,-0.8739093576895269,2026-01-13T09:38:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/d3daa40b-123d-4451-9974-02bf5a96d8da.html
PALL,-0.8739093576895269,2026-01-13T09:38:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/d3daa40b-123d-4451-9974-02bf5a96d8da.html
WFC,0.8739093576895269,2026-01-13T09:26:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/0677bd3f-167e-4cae-8f1d-05eb4340fcdc.html
SMCI,0.8739093576895269,2026-01-13T09:26:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/0677bd3f-167e-4cae-8f1d-05eb4340fcdc.html
SPYM,0.8739093576895269,2026-01-13T09:26:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/0677bd3f-167e-4cae-8f1d-05eb4340fcdc.html
MSFT,0.8739093576895269,2026-01-13T09:26:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/0677bd3f-167e-4cae-8f1d-05eb4340fcdc.html
IVW,0.8739093576895269,2026-01-13T09:26:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/0677bd3f-167e-4cae-8f1d-05eb4340fcdc.html
IJR,0.8739093576895269,2026-01-13T09:26:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/0677bd3f-167e-4cae-8f1d-05eb4340fcdc.html
ANET,0.8739093576895269,2026-01-13T09:26:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/0677bd3f-167e-4cae-8f1d-05eb4340fcdc.html
AAPL,0.8739093576895269,2026-01-13T09:26:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/0677bd3f-167e-4cae-8f1d-05eb4340fcdc.html
INTC,-0.8539492403742903,2026-01-07T17:24:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/0dbb004e-a36f-4554-986d-d8b1a9a4769a.html
VZ,0.8539492403742903,2026-01-07T17:24:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/0dbb004e-a36f-4554-986d-d8b1a9a4769a.html
FWONK,-0.8506671609508557,2026-01-06T18:08:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/abe1d99a-f229-49cd-af07-301511ecf0d1.html
FWONK,-0.8506671609508557,2026-01-06T18:08:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/abe1d99a-f229-49cd-af07-301511ecf0d1.html
K,-0.8506671609508557,2026-01-06T09:50:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/439c1ac8-2955-486b-9f9c-4f1c6524671a.html
MSFT,-0.8506671609508557,2026-01-06T09:50:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/439c1ac8-2955-486b-9f9c-4f1c6524671a.html
AAPL,-0.8506671609508557,2026-01-06T09:50:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/439c1ac8-2955-486b-9f9c-4f1c6524671a.html
GOOGL,-0.8506671609508557,2026-01-06T09:50:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/439c1ac8-2955-486b-9f9c-4f1c6524671a.html
BSCP,-0.8506671609508557,2026-01-06T09:21:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/89777dd7-42ff-4095-bc54-7204a14232d4.html
BSCQ,0.8506671609508557,2026-01-06T09:21:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/89777dd7-42ff-4095-bc54-7204a14232d4.html
IBDQ,-0.8506671609508557,2026-01-06T09:21:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/89777dd7-42ff-4095-bc54-7204a14232d4.html
